filename,filepath,label,split,file_size_kb,width,height,channels,aspect_ratio,mode,corrupt
ctcl-100.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/ctcl-100.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,62.1,720,472,3,1.525,RGB,False
actinic-keratosis-pigmented-9.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-pigmented-9.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,85.16,472,720,3,0.656,RGB,False
actinic-keratosis-nose-5.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-nose-5.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,96.51,478,720,3,0.664,RGB,False
basal-cell-carcinoma-lid-2.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lid-2.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,124.42,720,474,3,1.519,RGB,False
basal-cell-carcinoma-scalp-12.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-scalp-12.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,129.34,720,472,3,1.525,RGB,False
basal-cell-carcinoma-lid-35.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lid-35.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,91.6,720,480,3,1.5,RGB,False
basal-cell-carcinoma-lid-21.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lid-21.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,87.64,720,462,3,1.558,RGB,False
basal-cell-carcinoma-ear-8.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-ear-8.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,122.44,484,720,3,0.672,RGB,False
actinic-keratosis-face-20.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-20.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,123.31,720,472,3,1.525,RGB,False
actinic-keratosis-face-34.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-34.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,82.48,720,472,3,1.525,RGB,False
metastasis-1.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/metastasis-1.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,110.29,720,629,3,1.145,RGB,False
basal-cell-carcinoma-face-21.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-face-21.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,114.53,486,720,3,0.675,RGB,False
basal-cell-carcinoma-nose-15.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-nose-15.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,88.2,480,720,3,0.667,RGB,False
actinic-keratosis-5FU-20.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-20.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,90.38,472,720,3,0.656,RGB,False
basal-cell-carcinoma-pigmented-20.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-pigmented-20.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,109.26,484,720,3,0.672,RGB,False
basal-cell-carcinoma-pigmented-34.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-pigmented-34.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,122.3,720,487,3,1.478,RGB,False
basal-cell-nevus-syndrome-12.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-nevus-syndrome-12.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,36.24,720,501,3,1.437,RGB,False
actinic-keratosis-5FU-34.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-34.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,105.33,487,720,3,0.676,RGB,False
basal-cell-carcinoma-lesion-103.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lesion-103.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,104.02,720,472,3,1.525,RGB,False
bowens-disease-1.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/bowens-disease-1.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,106.07,474,720,3,0.658,RGB,False
basal-cell-carcinoma-nose-29.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-nose-29.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,80.28,480,720,3,0.667,RGB,False
basal-cell-carcinoma-lesion-117.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lesion-117.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,107.26,720,472,3,1.525,RGB,False
bowens-disease-39.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/bowens-disease-39.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,119.93,720,482,3,1.494,RGB,False
basal-cell-carcinoma-pigmented-9.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-pigmented-9.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,152.34,480,720,3,0.667,RGB,False
bowens-disease-11.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/bowens-disease-11.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,104.79,485,720,3,0.674,RGB,False
actinic-keratosis-ear-7.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-ear-7.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,80.86,472,720,3,0.656,RGB,False
lymphocytoma-cutis-2.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/lymphocytoma-cutis-2.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,196.72,720,483,3,1.491,RGB,False
squamous-cell-carcinoma-leg-1.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-leg-1.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,75.08,720,472,3,1.525,RGB,False
extramammary-paget-disease-2.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/extramammary-paget-disease-2.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,143.5,720,474,3,1.519,RGB,False
basal-cell-carcinoma-lip-34.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lip-34.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,97.11,720,480,3,1.5,RGB,False
basal-cell-carcinoma-lip-20.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lip-20.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,97.02,720,476,3,1.513,RGB,False
basal-cell-carcinoma-superficial-13.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-superficial-13.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,140.76,720,489,3,1.472,RGB,False
extramammary-paget-disease-6.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/extramammary-paget-disease-6.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,128.39,480,720,3,0.667,RGB,False
basal-cell-carcinoma-lip-18.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lip-18.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,78.39,720,465,3,1.548,RGB,False
lymphomatoid-papulosis-1.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/lymphomatoid-papulosis-1.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,82.58,720,472,3,1.525,RGB,False
basal-cell-carcinoma-superficial-17.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-superficial-17.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,103.57,720,472,3,1.525,RGB,False
basal-cell-carcinoma-lip-24.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lip-24.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,106.01,720,472,3,1.525,RGB,False
basal-cell-carcinoma-lip-30.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lip-30.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,80.77,720,464,3,1.552,RGB,False
actinic-cheilitis-sq-cell-lip-57.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-cheilitis-sq-cell-lip-57.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,84.05,720,466,3,1.545,RGB,False
basal-cell-carcinoma-vulva-1.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-vulva-1.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,88.95,720,473,3,1.522,RGB,False
bowens-disease-29.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/bowens-disease-29.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,124.55,720,468,3,1.538,RGB,False
actinic-cheilitis-sq-cell-lip-43.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-cheilitis-sq-cell-lip-43.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,77.59,720,472,3,1.525,RGB,False
actinic-keratosis-ear-3.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-ear-3.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,73.39,473,720,3,0.657,RGB,False
bowens-disease-15.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/bowens-disease-15.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,167.31,720,489,3,1.472,RGB,False
actinic-keratosis-5FU-30.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-30.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,98.38,720,480,3,1.5,RGB,False
basal-cell-carcinoma-pigmented-30.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-pigmented-30.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,144.03,720,484,3,1.488,RGB,False
basal-cell-carcinoma-pigmented-24.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-pigmented-24.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,98.25,720,487,3,1.478,RGB,False
actinic-keratosis-5FU-24.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-24.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,109.44,472,720,3,0.656,RGB,False
erythroplasia-queyrat-4.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/erythroplasia-queyrat-4.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,93.56,720,497,3,1.449,RGB,False
metastasis-29.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/metastasis-29.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,74.52,720,464,3,1.552,RGB,False
basal-cell-carcinoma-lesion-113.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lesion-113.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,103.32,720,480,3,1.5,RGB,False
actinic-keratosis-nose-10.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-nose-10.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,74.44,480,720,3,0.667,RGB,False
basal-cell-carcinoma-nose-39.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-nose-39.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,96.86,464,720,3,0.644,RGB,False
actinic-keratosis-5FU-18.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-18.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,86.27,720,472,3,1.525,RGB,False
basal-cell-carcinoma-pigmented-18.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-pigmented-18.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,79.83,483,720,3,0.671,RGB,False
bowens-disease-5.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/bowens-disease-5.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,110.92,479,720,3,0.665,RGB,False
basal-cell-carcinoma-lesion-107.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lesion-107.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,97.4,720,472,3,1.525,RGB,False
basal-cell-carcinoma-face-19.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-face-19.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,149.34,720,487,3,1.478,RGB,False
actinic-keratosis-face-30.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-30.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,127.14,720,480,3,1.5,RGB,False
actinic-keratosis-face-24.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-24.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,84.75,720,472,3,1.525,RGB,False
squamous-cell-carcinoma-lesion-12.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-lesion-12.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,92.05,720,472,3,1.525,RGB,False
basal-cell-carcinoma-face-25.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-face-25.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,71.9,489,720,3,0.679,RGB,False
basal-cell-carcinoma-face-31.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-face-31.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,82.44,720,472,3,1.525,RGB,False
actinic-keratosis-face-18.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-18.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,80.5,720,480,3,1.5,RGB,False
metastasis-5.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/metastasis-5.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,76.47,480,720,3,0.667,RGB,False
basal-cell-carcinoma-lid-25.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lid-25.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,105.52,720,472,3,1.525,RGB,False
basal-cell-carcinoma-lid-31.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lid-31.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,89.92,720,480,3,1.5,RGB,False
basal-cell-carcinoma-lid-19.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lid-19.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,155.1,720,608,3,1.184,RGB,False
basal-cell-carcinoma-lid-6.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lid-6.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,130.93,720,482,3,1.494,RGB,False
basal-cell-carcinoma-lesion-13.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lesion-13.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,131.75,486,720,3,0.675,RGB,False
squamous-cell-carcinoma-lip-8.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-lip-8.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,80.72,720,472,3,1.525,RGB,False
basal-cell-carcinoma-nose-4.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-nose-4.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,136.39,484,720,3,0.672,RGB,False
ctcl-104.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/ctcl-104.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,54.16,720,480,3,1.5,RGB,False
ctcl-110.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/ctcl-110.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,70.91,720,472,3,1.525,RGB,False
granulation-tissue-29.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-29.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,118.17,720,472,3,1.525,RGB,False
cutaneous-horn-25.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/cutaneous-horn-25.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,71.87,720,472,3,1.525,RGB,False
actinic-keratosis-lesion-43.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-43.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,70.84,720,480,3,1.5,RGB,False
ctcl-16.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/ctcl-16.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,97.95,720,494,3,1.457,RGB,False
basal-cell-carcinoma-lesion-3.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lesion-3.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,104.41,492,720,3,0.683,RGB,False
granulation-tissue-7.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-7.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,133.0,720,491,3,1.466,RGB,False
cutaneous-horn-19.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/cutaneous-horn-19.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,70.62,472,720,3,0.656,RGB,False
granulation-tissue-15.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-15.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,106.23,720,472,3,1.525,RGB,False
granulation-tissue-6.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-6.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,140.31,720,491,3,1.466,RGB,False
basal-cell-carcinoma-lesion-2.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lesion-2.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,91.55,485,720,3,0.674,RGB,False
cutaneous-horn-18.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/cutaneous-horn-18.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,83.47,472,720,3,0.656,RGB,False
ctcl-17.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/ctcl-17.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,136.92,720,585,3,1.231,RGB,False
actinic-keratosis-lesion-42.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-42.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,68.98,720,480,3,1.5,RGB,False
cutaneous-horn-24.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/cutaneous-horn-24.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,70.59,720,472,3,1.525,RGB,False
squamous-cell-carcinoma-scalp-1.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-scalp-1.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,107.4,720,472,3,1.525,RGB,False
cutaneous-horn-30.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/cutaneous-horn-30.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,94.91,720,487,3,1.478,RGB,False
squamous-cell-carcinoma-lip-11.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-lip-11.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,81.93,720,480,3,1.5,RGB,False
ctcl-111.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/ctcl-111.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,67.64,720,472,3,1.525,RGB,False
ctcl-105.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/ctcl-105.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,52.39,480,720,3,0.667,RGB,False
squamous-cell-carcinoma-lip-9.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-lip-9.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,88.15,720,472,3,1.525,RGB,False
basal-cell-carcinoma-lesion-12.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lesion-12.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,86.98,485,720,3,0.674,RGB,False
basal-cell-carcinoma-lid-7.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lid-7.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,76.01,720,487,3,1.478,RGB,False
verrucous-carcinoma-5.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/verrucous-carcinoma-5.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,79.07,720,592,3,1.216,RGB,False
basal-cell-carcinoma-lid-18.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lid-18.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,79.06,720,483,3,1.491,RGB,False
basal-cell-carcinoma-lid-30.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lid-30.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,88.62,720,464,3,1.552,RGB,False
basal-cell-carcinoma-lid-24.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-lid-24.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,117.04,720,561,3,1.283,RGB,False
metastasis-4.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/metastasis-4.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,81.56,490,720,3,0.681,RGB,False
actinic-keratosis-face-19.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-19.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,91.24,720,472,3,1.525,RGB,False
squamous-cell-carcinoma-lesion-13.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-lesion-13.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,73.2,720,472,3,1.525,RGB,False
basal-cell-carcinoma-face-24.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-face-24.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,169.66,720,491,3,1.466,RGB,False
actinic-keratosis-face-25.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-25.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,102.19,720,480,3,1.5,RGB,False
actinic-keratosis-face-31.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-31.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,96.79,720,472,3,1.525,RGB,False
basal-cell-carcinoma-face-18.jpg,../dataset/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-face-18.jpg,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,train,110.43,720,463,3,1.555,RGB,False
